"dimensions" "deviance" "logLik" "AIC" "weight.1" "weight.2" "weight.3" "weight.4" "weight.5" "weight.6" "weight.7" "weight.8" "weight.9" "weight.10" "dimselect" "var.exp.1" "var.exp.2" "var.exp.3" "var.exp.4" "var.exp.5" "var.exp.6" "var.exp.7" "var.exp.8" "var.exp.9" "var.exp.10"
"Treatment.optim.D6.r45.Rdata" 6 3812.5727673634 3163.51997098823 6515.03994197645 14.3201324853363 0.647660628780754 0.153884044551044 0.0167964635947479 0.0073455846186794 0.00157954601255319 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.997842032704871 0.00204109263880776 0.000115227172989972 1.37278785426789e-06 2.62555097310543e-07 1.21403801289946e-08 2.3990990186716e-34 2.3990990186716e-34 2.3990990186716e-34 2.3990990186716e-34
"Treatment.optim.D6.r46.Rdata" 6 3464.60510285385 2989.53613873345 6167.07227746691 14.6968723601009 3.26205744396078 1.92625017715142 1.0570006986531 0.907545895841136 0.278791392702932 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.929551125799807 0.0457937960406226 0.0159679373386889 0.00480810546290761 0.00354454611227835 0.000334489245695426 2.12179727493331e-34 2.12179727493331e-34 2.12179727493331e-34 2.12179727493331e-34
"Treatment.optim.D6.r47.Rdata" 6 3490.51656334287 3002.49186897797 6192.98373795593 14.1307969923915 2.04646894632909 1.70112501125556 1.16144349810234 1.0063964653549 0.0992972475352152 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.954796663319638 0.0200257087713637 0.013837257985017 0.00645020848727593 0.00484301466085463 4.71467758506656e-05 2.35753434930029e-34 2.35753434930029e-34 2.35753434930029e-34 2.35753434930029e-34
"Treatment.optim.D6.r48.Rdata" 6 3530.82119816999 3022.64418639153 6233.28837278305 14.5891111518233 1.99878549004919 1.58598694046912 1.46225595764451 0.621001328009356 0.116382226412259 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.959223596156786 0.0180050596060422 0.0113360408189405 0.00963627058145807 0.00173798988733583 6.10429494370381e-05 2.221992753459e-34 2.221992753459e-34 2.221992753459e-34 2.221992753459e-34
"Treatment.optim.D6.r49.Rdata" 6 3536.6696285814 3025.56840159723 6239.13680319446 14.0247871174729 1.9096884012247 1.15021726444642 0.523402306165268 0.211223257881411 0.101510997155698 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.973767566653294 0.0180545958172285 0.00654971667179192 0.00135623208184945 0.000220874827547221 5.10139482888061e-05 2.44086185647538e-34 2.44086185647538e-34 2.44086185647538e-34 2.44086185647538e-34
"Treatment.optim.D6.r5.Rdata" 6 3480.17585018424 2997.32151239865 6182.6430247973 14.4730233142583 2.13292547859283 1.59744272095899 1.21531405120833 0.495846958004253 0.123161215821508 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.959510274973942 0.020839268510789 0.0116891167360172 0.00676562846307165 0.00112622823936848 6.94830768114311e-05 2.25845560163972e-34 2.25845560163972e-34 2.25845560163972e-34 2.25845560163972e-34
"Treatment.optim.D6.r50.Rdata" 6 3513.95397014199 3014.21057237752 6216.42114475505 14.0329999147197 2.10306812146216 1.47686099651531 1.1805041367888 0.740261092365245 0.108388006846835 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.958354889044049 0.0215244467920767 0.0106146226524333 0.00678203995796632 0.00266682897519479 5.7172578280206e-05 2.39941720453845e-34 2.39941720453845e-34 2.39941720453845e-34 2.39941720453845e-34
"Treatment.optim.D6.r6.Rdata" 6 3511.14627501056 3012.80672481181 6213.61344962362 13.7944356941852 1.83948281887716 1.45245570978957 1.20479966793856 0.357822774717921 0.0124500887497037 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.964161550519921 0.0171448386395497 0.0106892621187933 0.00735481255556752 0.000648750773532252 7.85392636228451e-07 2.49817225903465e-34 2.49817225903465e-34 2.49817225903465e-34 2.49817225903465e-34
"Treatment.optim.D6.r7.Rdata" 6 3510.72263995589 3012.59490728448 6213.18981456895 14.7143097832122 1.6811318857235 1.54256378232135 1.05657055187204 0.674212809609571 0.0548742910419007 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.969637661250877 0.0126570721585184 0.0106565332904856 0.00499950134359845 0.00203574644172384 1.34855147968653e-05 2.20805626701666e-34 2.20805626701666e-34 2.20805626701666e-34 2.20805626701666e-34
"Treatment.optim.D6.r8.Rdata" 6 3497.15892681211 3005.81305071258 6199.62610142517 14.4356112032772 2.6780174642939 1.52548655155816 1.19627912043982 0.319670246151633 0.0671338915270388 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.949701537710965 0.0326846318600753 0.010605558762304 0.00652201560240406 0.000465716064548753 2.05399997028949e-05 2.24696981810965e-34 2.24696981810965e-34 2.24696981810965e-34 2.24696981810965e-34
"Treatment.optim.D6.r9.Rdata" 6 3539.72571907937 3027.09644684621 6242.19289369243 13.2694937031399 1.6007193246173 1.28685297340561 0.943423686476901 0.0687011684552312 0.0292876279717422 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.971776459247 0.0141412579687651 0.00913935463569619 0.00491214548065238 2.60486917163269e-05 4.73397616977917e-06 2.72106001054011e-34 2.72106001054011e-34 2.72106001054011e-34 2.72106001054011e-34
"Treatment.optim.D7.r1.Rdata" 7 4248.65942380228 3381.56329920767 6965.12659841534 11.2380893655479 0.00509306720135181 0.00388694582150451 0.00344851357891439 0.00239271806755564 0.00222389263697463 0.00204156517026395 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999999463329001 2.05387315021234e-07 1.1962770712376e-07 9.4162652796746e-08 4.53312674843548e-08 3.91599779185373e-08 3.30020790444065e-08 3.90386917466832e-34 3.90386917466832e-34 3.90386917466832e-34
"Treatment.optim.D7.r10.Rdata" 7 3504.57632906996 3009.52175184151 6221.04350368301 14.6872670242355 2.1145560654368 1.92060092559902 1.15442796640559 0.613095801122128 0.386721695512119 0.206379941128803 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.955439173931785 0.0198042988589565 0.0163378660118847 0.00590275476804792 0.00166486010334888 0.000662396664219135 0.000188649661757928 2.18374293707057e-34 2.18374293707057e-34 2.18374293707057e-34
"Treatment.optim.D7.r11.Rdata" 7 3485.68847185465 3000.07782323385 6202.15564646771 14.7763363673939 2.57765028785581 1.59765231653608 1.12146050565322 0.944362061277014 0.629903616768245 0.0778942339581527 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.948936708655036 0.0288769753007599 0.0110934915403466 0.00546602579670431 0.00387597326253398 0.00172445518952848 2.63702550904881e-05 2.14281244780049e-34 2.14281244780049e-34 2.14281244780049e-34
"Treatment.optim.D7.r12.Rdata" 7 3858.95631066824 3186.71174264065 6575.4234852813 14.5602153990604 0.0449571392495778 0.00553445310888608 0.00273594169737142 0.00252889230893633 0.00167859725134248 0.00122258082418158 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.999990236091317 9.53361250512614e-06 1.44480615897667e-07 3.53080584331122e-08 3.01662156334674e-08 1.32908628093499e-08 7.05042536163227e-09 2.32562994518379e-34 2.32562994518379e-34 2.32562994518379e-34
"Treatment.optim.D7.r13.Rdata" 7 3476.77111771895 2995.619146166 6193.238292332 14.3766436358256 2.81121091267073 2.01337698962159 0.725517544208608 0.533658499548953 0.253372923519748 0.0397603176051686 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.941538555017666 0.0360006177641184 0.018466019716849 0.00239783298939207 0.00129732848789108 0.000292444527102036 7.20149698124665e-06 2.24596789611173e-34 2.24596789611173e-34 2.24596789611173e-34
"Treatment.optim.D7.r14.Rdata" 7 3662.47984487293 3088.473509743 6378.94701948599 13.5084668933806 0.724697738994335 0.632979367738899 0.510629676607232 0.392286140866292 0.23654254413879 0.0594494892348358 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.992386460150108 0.00285615990005553 0.0021789527519208 0.00141801494319836 0.000836902056497198 0.000304289685874491 1.92205123460287e-05 2.68132313690128e-34 2.68132313690128e-34 2.68132313690128e-34
"Treatment.optim.D7.r15.Rdata" 7 3469.39626606351 2991.93172033829 6185.86344067657 14.3876247284501 2.89991193171604 1.74155783716029 1.24596590793337 0.53795957915572 0.202342340314849 0.0699491806810086 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.939500102996709 0.038167019481125 0.0137655774015489 0.00704581032183637 0.00131346322937709 0.000185819876195614 2.2206693207531e-05 2.23768566522643e-34 2.23768566522643e-34 2.23768566522643e-34
"Treatment.optim.D7.r16.Rdata" 7 3587.40625916551 3050.93671688928 6303.87343377856 13.576616659882 1.4797799565126 0.812113889855189 0.462318331730538 0.25148311086089 0.20664980743555 0.0500921625441315 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.983085115570097 0.0116789094255985 0.00351756301351969 0.00113996164107315 0.000337307235437447 0.000227760296281682 1.33828179922332e-05 2.62959254713855e-34 2.62959254713855e-34 2.62959254713855e-34
"Treatment.optim.D7.r17.Rdata" 7 3525.65017704474 3020.0586758289 6242.1173516578 14.5638476786566 1.67953483634695 1.36378717999218 0.7568189982978 0.597310727911277 0.30972551547404 0.166796317014704 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.973677624994951 0.0129491411988397 0.00853799981830208 0.00262934143306773 0.00163781017083894 0.000440369166085111 0.000127713217915259 2.26330657418053e-34 2.26330657418053e-34 2.26330657418053e-34
"Treatment.optim.D7.r18.Rdata" 7 3581.98602444437 3048.22659952871 6298.45319905743 14.17034303514 2.00096349435069 1.66319930877504 0.446086009751556 0.295056696202181 0.0701286111597517 0.0221674042284306 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.966027414139303 0.0192622517414399 0.0133081385993749 0.000957339392549512 0.000418831824865935 2.36602429539308e-05 2.36405951255596e-06 2.37196990511934e-34 2.37196990511934e-34 2.37196990511934e-34
"Treatment.optim.D7.r19.Rdata" 7 3611.56107631978 3063.01412546642 6328.02825093283 13.7318798539654 1.46906300067846 0.882817315744477 0.572728369273578 0.174457399752374 0.0662816354362174 0.0234512708830707 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.982795708199817 0.0112482278006319 0.00406204702892627 0.00170962418534788 0.000158628804663008 2.2897585679162e-05 2.86639493519995e-06 2.56970761997218e-34 2.56970761997218e-34 2.56970761997218e-34
"Treatment.optim.D7.r2.Rdata" 7 3482.14943525062 2998.30830493184 6198.61660986368 14.2904960702577 2.59542753659715 1.88731801751499 0.687113087274056 0.616460185629402 0.239835348296137 0.0446516775333519 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.947964666972919 0.0312690982283768 0.016534372313183 0.00219156311140387 0.00176403665919515 0.000267007785737414 9.2549291851422e-06 2.28864267461433e-34 2.28864267461433e-34 2.28864267461433e-34
"Treatment.optim.D7.r20.Rdata" 7 3541.31019756157 3027.88868608731 6257.77737217463 13.582262106974 1.83042443983256 1.47429828827135 0.651482335130102 0.413623586380433 0.316982704240693 0.105120458544535 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.967326898305402 0.0175684182365652 0.01139724207441 0.00222553453965407 0.000897097490664184 0.000526866010908724 5.79433423954512e-05 2.58529139710507e-34 2.58529139710507e-34 2.58529139710507e-34
"Treatment.optim.D7.r21.Rdata" 7 3493.52626810249 3003.99672135777 6209.99344271554 14.3303644781681 2.21786415103039 1.58817333643772 1.02023463947779 0.479866828826947 0.165627718225729 0.0697560717277383 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.959156929255793 0.022974447611639 0.011780697290785 0.00486155636683308 0.00107551545599742 0.000128127169922898 2.2726849029979e-05 2.30279695663786e-34 2.30279695663786e-34 2.30279695663786e-34
"Treatment.optim.D7.r22.Rdata" 7 3500.43826082891 3007.45271772098 6216.90543544197 14.5123126197757 2.24109640077556 1.94662145169952 0.814115106959082 0.592920283533602 0.325850093632794 0.0416902843475676 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.954955822387992 0.022773569499141 0.0171819733231081 0.00300525728011211 0.00159405259153877 0.0004814439468267 7.88097128142087e-06 2.23558136792608e-34 2.23558136792608e-34 2.23558136792608e-34
"Treatment.optim.D7.r23.Rdata" 7 3515.25916230342 3014.86316845824 6231.72633691648 14.0540708790009 2.15122750580219 1.784529256936 1.27196123237126 0.478415061548982 0.128821178039386 0.0135687355859776 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.95330015894057 0.0223356230109714 0.0153699597950256 0.00780859927490074 0.00110467639481162 8.00939881471239e-05 8.88595573219762e-07 2.37961028535612e-34 2.37961028535612e-34 2.37961028535612e-34
"Treatment.optim.D7.r24.Rdata" 7 3517.36205202924 3015.91461332115 6233.8292266423 14.7079464491237 2.40440118142255 1.8274219516588 1.01771103232489 0.846245948512235 0.56455827608448 0.446027848603313 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.949980418892718 0.0253877632157204 0.0146652087329029 0.00454840929757369 0.003144877828098 0.0013996779801647 0.000873644052822189 2.16516513262853e-34 2.16516513262853e-34 2.16516513262853e-34
"Treatment.optim.D7.r25.Rdata" 7 3486.31787427184 3000.39252444245 6202.7850488849 14.4540255428374 2.55322823277045 1.68433068043041 1.44161605400476 0.919250275237653 0.462528036434446 0.213799010239635 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.943380323626369 0.0294366547489478 0.0128104355853079 0.00938444078086174 0.00381572190509998 0.000966018189323664 0.000206405164089431 2.22633046400305e-34 2.22633046400305e-34 2.22633046400305e-34
"Treatment.optim.D7.r26.Rdata" 7 3536.46696852651 3025.46707156978 6252.93414313957 14.2290857301344 1.94245551369653 1.42500790526534 0.94586077272878 0.495451417779008 0.367767107491485 0.0614625587147531 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.966199273921552 0.0180059018073907 0.00969052401167677 0.00426940293058009 0.00117142601831782 0.000645443873456627 1.80274370258232e-05 2.35284417615626e-34 2.35284417615626e-34 2.35284417615626e-34
"Treatment.optim.D7.r27.Rdata" 7 3511.32883336015 3012.8980039866 6227.79600797321 14.8281501766196 2.24883872286105 1.83563196205247 1.25499280040293 1.10481409307273 0.733247863157919 0.0258986409198521 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.949227126210847 0.0218329696252057 0.0145467980956597 0.00679952629671567 0.00526956298643384 0.00232112110799888 2.89567713922978e-06 2.12851463163546e-34 2.12851463163546e-34 2.12851463163546e-34
"Treatment.optim.D7.r28.Rdata" 7 3503.84764907851 3009.15741184578 6220.31482369157 13.7994796100213 2.38713523409503 1.57360653539331 0.967826981552065 0.60877498259792 0.156968273387297 0.111831589141165 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.952391375892111 0.0284999489405088 0.0123846100631145 0.00468473993437934 0.00185354711519666 0.00012322924800648 6.25488066834368e-05 2.46587175952661e-34 2.46587175952661e-34 2.46587175952661e-34
"Treatment.optim.D7.r29.Rdata" 7 3691.96483040042 3103.21600250674 6408.43200501348 14.2044455764718 1.22320617886483 0.419797086792053 0.0670061903389025 0.0128508473293274 0.00627743106340032 0.000511812572724364 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.991756147751888 0.00735454245591579 0.000866233884196441 2.20691791601269e-05 8.11745435474774e-07 1.93695812252277e-07 1.28759187443467e-09 2.42346514496888e-34 2.42346514496888e-34 2.42346514496888e-34
"Treatment.optim.D7.r3.Rdata" 7 3533.76856732946 3024.11787097126 6250.23574194252 14.7871202489904 2.50181674863823 1.86574117132532 1.5623734274221 0.729283283469201 0.549395275546669 0.149826146085515 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.943731369629924 0.0270142038861415 0.0150239445666705 0.0105353961366295 0.00229548098604595 0.00130271982683197 9.68849677563874e-05 2.12795104765608e-34 2.12795104765608e-34 2.12795104765608e-34
"Treatment.optim.D7.r30.Rdata" 7 3677.81092389254 3096.1390492528 6394.2780985056 14.1269345849777 0.83880305740561 0.228319925954948 0.0945438690018995 0.0713075362764552 0.0229406680393167 0.00431131000774599 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.99615510363587 0.00351197249206618 0.000260206850361623 4.46167403255285e-05 2.53806043509958e-05 2.62689804374347e-06 9.27789814599188e-08 2.46099962181777e-34 2.46099962181777e-34 2.46099962181777e-34
"Treatment.optim.D7.r31.Rdata" 7 3516.92059639834 3015.6938855057 6233.3877710114 13.3877776955685 2.02072262103898 1.10130976162009 0.737251372994059 0.498872895762561 0.210444171384831 0.0676756543366399 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.966890645152164 0.0220279346934932 0.00654303662319377 0.00293218625672253 0.0013425800568122 0.000238909916911636 2.47073007028749e-05 2.65975004415012e-34 2.65975004415012e-34 2.65975004415012e-34
"Treatment.optim.D7.r32.Rdata" 7 3526.52826974325 3020.49772217816 6242.99544435631 14.4414075087525 2.46403344175867 1.36060569468987 1.15087995543473 0.882331956353749 0.234613420296803 0.0876115663311064 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.953858685192099 0.027768868746315 0.00846700002148896 0.00605794107248674 0.0035606477353139 0.000251750704177242 3.51065281186268e-05 2.25499427260841e-34 2.25499427260841e-34 2.25499427260841e-34
"Treatment.optim.D7.r33.Rdata" 7 3508.9697810096 3011.71847781133 6225.43695562266 14.1564807446032 2.2423456678767 1.61198504030302 1.3317368759743 0.183467588202838 0.0701448081268943 0.0255874335509699 2.22044604925031e-16 2.22044604925031e-16 2.22044604925031e-16 1 0.955017493149363 0.0239610499972953 0.0123829105504667 0.008451573500041 0.000160405562807752 2.34472430205909e-05 3.11999700562788e-06 2.34953096188506e-34 2.34953096188506e-34 2.34953096188506e-34
